,rows,cols,min_nnz_row,row_var,col_var,diag_var,nnz,frob_norm,symm_frob_norm,antisymm_frob_norm,one_norm,inf_norm,symm_inf_norm,antisymm_inf_norm,max_nnz_row,trace,abs_trace,min_nnz_row,avg_nnz_row,dummy_rows,dummy_rows_kind,num_value_symm_1,nnz_pattern_symm_1,num_value_symm_2,nnz_pattern_symm_2,row_diag_dom,col_diag_dom,diag_avg,diag_sign,diag_nnz,lower_bw,upper_bw,row_log_val_spread,col_log_val_spread,symm,matrix,matrix_id
971,193352,193352,0,107266000.0,106256000.0,0.0,456927,79299800.0,56073400.0,56073400.0,9095740.0,10553400.0,6342900.0,6342900.0,56,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,190322,0,3.903980016708374,4.185050010681152,0,ne2010.mtx,-6444521088925544714
972,1813,1813,1,0.0006122509948909283,0.0006122550112195313,6.567830132553354e-05,11246,4.258810043334961,4.258810043334961,0.002704889979213476,1.663599967956543,1.6636099815368652,1.663599967956543,0.0105103999376297,1310,4.652060031890869,4.652060031890869,1,6,0,0,0,0,0.9990410208702087,0.9980819821357727,0,0,0.002565949922427535,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_27.mtx,-1139724409458053326
973,84538,84538,0,1045480000.0,1048310016.0,0.0,208499,92151800.0,65161200.0,65161200.0,24070300.0,24497700.0,13323600.0,13323600.0,93,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,77178,0,4.159870147705078,4.344759941101074,0,nv2010.mtx,-4636028334998923220
974,288987,288987,0,201356992.0,180119008.0,0.0,708310,73594600.0,52039200.0,52039200.0,9499960.0,12492500.0,8134180.0,8134180.0,72,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,279746,0,3.6561601161956787,4.4050798416137695,0,nc2010.mtx,4679675350646797276
975,451554,451554,0,232652992.0,125129000.0,0.0,1082232,73218304.0,51773200.0,51773200.0,10925300.0,15730100.0,8170320.0,8170320.0,80,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,441097,0,4.34158992767334,3.626650094985962,0,il2010.mtx,-2538635218880487071
976,252266,252266,0,426323008.0,517351008.0,0.0,615241,72661600.0,51379500.0,51379500.0,19164900.0,10370500.0,14581800.0,14581800.0,62,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,241508,0,3.584480047225952,4.240220069885254,0,al2010.mtx,1982483329201533278
977,1813,1813,1,0.0007444189977832139,0.0007444089860655367,0.0001982569956453517,11246,4.2883100509643555,4.288300037384033,0.008605379611253738,2.178450107574463,2.1785199642181396,2.1783900260925293,0.015530399978160858,1310,5.098470211029053,5.098470211029053,1,6,0,0,0,0,0.9959070086479187,0.9918140172958374,0,0,0.0028121699579060078,1,1801,1763,1801,258.6969909667969,258.6969909667969,0,adder_dcop_15.mtx,-5191961972873820929
978,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25949.80078125,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.9975469708442688,0.9950940012931824,0,0,30362.0,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_26.mtx,-7789019414692399778
979,186211,186211,0,128151000.0,105903000.0,0.0,452155,75952896.0,53706800.0,53706800.0,10469400.0,9923750.0,7461990.0,7461990.0,44,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,170958,0,4.6508002281188965,4.200379848480225,0,ar2010.mtx,-1358771112427009777
980,1813,1813,1,0.002003669971600175,0.002003229921683669,0.003409510012716055,11224,4.931940078735352,4.931849956512451,0.03035629913210869,4.229700088500977,4.284420013427734,4.255660057067871,0.07387659698724747,1310,9.301039695739746,9.301039695739746,1,6,0,0,0,0,0.9833509922027588,0.9667009711265564,0,0,0.005130189936608076,1,1801,1763,1801,270.7560119628906,270.7560119628906,0,adder_dcop_06.mtx,-7452666784429939731
981,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25947.30078125,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.9975469708442688,0.9950950145721436,0,0,30362.0,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_22.mtx,-6057145662598938128
982,4326,4326,7,0.4876999855041504,0.16423699259757996,0.0023942100815474987,61166,1119.97998046875,791.75,792.135009765625,49.42940139770508,168.3800048828125,84.2927017211914,84.18579864501953,37,183.31700134277344,183.31700134277344,7,14,0,0,0,0,0.5009899735450745,0.0019802700262516737,0,0,0.04237569868564606,2,4326,3975,3975,6.152860164642334,6.153079986572266,0,viscoplastic1.mtx,-4719496421283719074
983,32769,32769,5,0.007994879968464375,0.0013132099993526936,7.355710113188252e-05,381326,792.6849975585938,560.3740234375,560.6510009765625,10.374799728393555,69.17120361328125,34.6161994934082,34.604698181152344,73,180.49000549316406,180.49000549316406,5,11,0,0,0,0,0.500544011592865,0.001087549957446754,0,0,0.005507939960807562,2,32769,30585,30586,6.662779808044434,6.662769794464111,0,viscoplastic2.mtx,-105189848889911447
984,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25949.5,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.9975469708442688,0.9950940012931824,0,0,30362.0,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_25.mtx,-7163251557370323012
985,48600,48600,1,3.4028234663852886e+38,3.4028234663852886e+38,3.4028234663852886e+38,1181120,5.52875989910465e+30,5.52875989910465e+30,78505299673088.0,8.50105963804756e+28,8.50105963804756e+28,8.50105963804756e+28,3754000121856.0,27,8.561809951204565e+32,8.561809951204565e+32,1,24,30,1,0,0,1.0,1.0,0,0,1.761690032054918e+28,2,48600,10001,10001,4.762579917907715,4.762579917907715,0,xenon1.mtx,-3516177648247574950
986,51448,51448,1,1.3284300565719604,1.3282400369644165,2.771199941635132,537038,382.3190002441406,380.4410095214844,37.85100173950195,946.0,319.1719970703125,473.5,472.5,406,6223.18994140625,7272.39990234375,1,10,0,0,0,0,0.8493350148200989,0.6986690163612366,0,0,0.14135399460792542,3,51448,51222,51445,26.33650016784668,26.84079933166504,0,3D_51448_3D.mtx,-372963421083550383
987,28984,28984,1,3.154250113716655e+37,6.308070240349713e+37,3.4028234663852886e+38,285092,1.1585700318494857e+22,1.0033499804024504e+22,5.792859729396637e+21,1.912369983694798e+21,9.561859770098175e+20,1.4342799506771448e+21,4.7809298850490876e+20,127,1.2999999711655201e+23,1.2999999711655201e+23,1,9,0,0,0,0,0.75,0.5,0,0,4.4852300866052424e+18,3,28984,28899,28982,64.99369812011719,44.599300384521484,0,3D_28984_Tetra.mtx,-3109156391665939632
988,54019,54019,1,3.8690199839606793e+28,7.73775001461931e+28,8.625309822578343e+28,486129,9.653879595597824e+16,8.360510323949568e+16,4.826939797798912e+16,9.14348028502999e+16,4.571740142514995e+16,6.857610213772493e+16,2.2858700712574976e+16,17,1.754459952476324e+17,1.754459952476324e+17,1,8,0,0,0,0,0.75,0.5,0,0,3247860088832.0,3,54019,12099,53946,38.297698974609375,30.731399536132812,0,2D_54019_highK.mtx,-8624774989863807745
989,27628,27628,1,4672580.0,4672580.0,4255.35009765625,206670,3397690.0,2402550.0,2402510.0,561019.0,561435.0,280926.0,280510.0,49,817929.0,817937.0,1,7,0,0,0,0,0.5031999945640564,0.006400019861757755,0,0,29.60540008544922,3,27628,5051,27304,26.29129981994629,29.203500747680664,0,2D_27628_bjtcai.mtx,2378117384736880056
990,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25948.599609375,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.9975469708442688,0.9950940012931824,0,0,30362.0,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_29.mtx,-491014906434491870
991,25187,25187,1,0.011671899817883968,0.01167210005223751,0.05033449828624725,193216,42.41790008544922,42.41780090332031,0.06423260271549225,35.23109817504883,35.45690155029297,35.34400177001953,1.5268499851226807,22767,293.22100830078125,293.22100830078125,1,7,0,0,0,0,0.9967560172080994,0.9935129880905151,0,0,0.01164180040359497,1,24817,24628,24628,119.00900268554688,119.59700012207031,0,mult_dcop_03.mtx,-8657054392596458808
992,1813,1813,1,0.0006087599904276431,0.0006087630172260106,6.225729885045439e-05,11246,4.257989883422852,4.257989883422852,0.00020609400235116482,1.6445599794387817,1.6445599794387817,1.6445599794387817,0.0002565830072853714,1310,4.582880020141602,4.582880020141602,1,6,0,0,0,0,0.999983012676239,0.9999650120735168,0,0,0.0025277899112552404,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_58.mtx,-4771886930647716044
993,1813,1813,1,0.0006123579805716872,0.0006123619969002903,6.591880082851276e-05,11246,4.258860111236572,4.258860111236572,0.002800079993903637,1.6641600131988525,1.664199948310852,1.664180040359497,0.0036069098860025406,1310,4.649990081787109,4.649990081787109,1,6,0,0,0,0,0.9996230006217957,0.9992470145225525,0,0,0.0025647999718785286,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_32.mtx,2665260707498647732
994,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25947.099609375,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.99754798412323,0.9950950145721436,0,0,30362.0,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_28.mtx,-1640774456020227441
995,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25945.30078125,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.99754798412323,0.9950960278511047,0,0,30362.0,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_27.mtx,-6205563457080754249
996,1813,1813,1,0.0006122689810581505,0.0006122729973867536,6.570349796675146e-05,11246,4.258790016174316,4.258780002593994,0.0010422900086268783,1.6636799573898315,1.6636699438095093,1.6636799573898315,0.0013223099522292614,1310,4.621469974517822,4.621469974517822,1,6,0,0,0,0,0.9999030232429504,0.9998049736022949,0,0,0.002549069933593273,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_46.mtx,-951177715021363838
997,1813,1813,1,0.000622101011686027,0.0006220610230229795,7.539909711340442e-05,11246,4.261050224304199,4.261040210723877,0.003179119899868965,1.7137199640274048,1.7137199640274048,1.7137099504470825,0.0024259700439870358,1310,4.691669940948486,4.691669940948486,1,6,0,0,0,0,0.9995430111885071,0.9990869760513306,0,0,0.0025877999141812325,1,1801,1763,1801,98.95020294189453,98.95020294189453,0,adder_dcop_36.mtx,3597050853646013005
998,149842,149842,0,676224000.0,853542976.0,0.0,364132,94978400.0,67159904.0,67159904.0,25371100.0,34235600.0,29803400.0,29803400.0,110,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,139272,0,4.293409824371338,4.151569843292236,0,id2010.mtx,2505329605443139851
999,24115,24115,0,230811008.0,222423008.0,0.0,58028,16097000.0,11382300.0,11382300.0,3574230.0,3495890.0,2390810.0,2390810.0,39,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,23905,0,3.2079501152038574,3.3387999534606934,0,de2010.mtx,6124959538016746032
1000,32769,32769,5,8.000520028872415e-05,1.3132300409779418e-05,7.355710113188252e-05,381326,79.38569641113281,54.73320007324219,57.500999450683594,1.0398800373077393,6.955999851226807,3.589240074157715,3.863490104675293,73,180.49000549316406,180.49000549316406,5,11,0,0,0,0,0.5051100254058838,0.010220199823379517,0,0,0.005507939960807562,2,32769,30585,30586,7.0,7.0,0,viscoplastic2_C_1.mtx,-9005176921981971573
1001,32769,32769,5,3.988160187873291e-06,5.4873700719326735e-05,7.355710113188252e-05,381326,39.85749816894531,25.278200149536133,30.816200256347656,8.184900283813477,0.7344800233840942,3.7694499492645264,4.416490077972412,73,180.49000549316406,180.49000549316406,5,11,0,0,0,0,0.5082449913024902,0.01648939959704876,0,0,0.005507939960807562,2,32769,30585,30586,8.0,8.0,0,viscoplastic2_C_2.mtx,-2572093478892843981
1002,32769,32769,5,0.0003987940144725144,0.005481739994138479,7.355710113188252e-05,381326,390.1820068359375,275.6189880371094,276.1820068359375,81.46019744873047,6.109670162200928,40.717201232910156,40.743099212646484,73,180.49000549316406,180.49000549316406,5,11,0,0,0,0,0.5009869933128357,0.0019740599673241377,0,0,0.005507939960807562,2,32769,30585,30586,9.0,9.0,0,viscoplastic2_C_3.mtx,-8661887505054926125
1003,32769,32769,5,0.03987940028309822,0.5481680035591125,7.355710113188252e-05,381326,3901.77001953125,2758.93994140625,2759.0,814.2130126953125,61.07270050048828,407.125,407.0880126953125,73,180.49000549316406,180.49000549316406,5,11,0,0,0,0,0.5000990033149719,0.00019811300444416702,0,0,0.005507939960807562,2,32769,30585,30586,10.0,10.0,0,viscoplastic2_C_4.mtx,-5035268836748849112
1004,32769,32769,5,3.9879400730133057,54.81679916381836,7.355710113188252e-05,381326,39017.69921875,27589.69921875,27589.69921875,8141.740234375,610.7030029296875,4070.889892578125,4070.85009765625,73,180.49000549316406,180.49000549316406,5,11,0,0,0,0,0.5000100135803223,1.9815199266304262e-05,0,0,0.005507939960807562,2,32769,30585,30586,11.0,11.0,0,viscoplastic2_C_5.mtx,-1899311312289705074
1005,32769,32769,5,398.79400634765625,5481.68017578125,7.355710113188252e-05,381326,390177.0,275897.0,275897.0,81417.0,6107.0,40708.5,40708.5,73,180.49000549316406,180.49000549316406,5,11,0,0,0,0,0.5000010132789612,1.9815599898720393e-06,0,0,0.005507939960807562,2,32769,30585,30586,12.0,12.0,0,viscoplastic2_C_6.mtx,963284401897205256
1006,32769,32769,5,39879.3984375,548168.0,7.355710113188252e-05,381326,3901770.0,2758970.0,2758970.0,814170.0,61070.0,407085.0,407085.0,73,180.49000549316406,180.49000549316406,5,11,0,0,0,0,0.5,1.9815800555988972e-07,0,0,0.005507939960807562,2,32769,30585,30586,13.0,13.0,0,viscoplastic2_C_7.mtx,-3173583406692445204
1007,321671,321671,1,6217540.0,6217540.0,37303800.0,1316085,4898980.0,4898980.0,8.312310182276793e-17,2000000.0,2000000.0,2000000.0,7.128750052461624e-18,157,12000800.0,12000800.0,1,4,148,1,0,0,1.0,1.0,0,0,37.30759811401367,2,321671,320926,320926,38.90019989013672,38.90019989013672,0,ASIC_320ks.mtx,932386948027596984
1008,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25943.80078125,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.99754798412323,0.9950969815254211,0,0,30362.0,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_21.mtx,-7801486278006725189
1009,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25929.400390625,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.9975519776344299,0.9951040148735046,0,0,30362.0,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_19.mtx,-2264433697242616172
1010,115406,115406,0,4817679872.0,5953149952.0,0.0,286033,105752000.0,74777600.0,74777600.0,47910200.0,36078500.0,37234000.0,37234000.0,110,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,112398,0,4.068840026855469,4.211979866027832,0,ut2010.mtx,5112876571391451458
1011,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25704.30078125,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.9976140260696411,0.9952290058135986,0,0,30362.099609375,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_18.mtx,5897621540156204763
1012,10581,10581,1,3.88307987843753e+21,3.8893598666429217e+21,5.046069911846303e+22,390696,23563199315968.0,23528998961152.0,1268449935360.0,16022800171008.0,6661330173952.0,11341999898624.0,4933780242432.0,234,437398999662592.0,437398999662592.0,1,36,45,1,0,0,0.7785220146179199,0.5570440292358398,0,0,41338101760.0,2,10581,10461,0,9.68535041809082,9.532469749450684,0,bundle1.mtx,2014906353337773374
1013,1813,1813,1,0.0006087599904276431,0.0006087630172260106,6.225419929251075e-05,11246,4.257989883422852,4.257989883422852,0.0011897500371560454,1.6445599794387817,1.6445599794387817,1.6445599794387817,0.0014735900331288576,1310,4.584479808807373,4.584479808807373,1,6,0,0,0,0,0.9998990297317505,0.999796986579895,0,0,0.002528670011088252,1,1801,1763,1801,98.94550323486328,98.94550323486328,0,adder_dcop_56.mtx,-4859054081902278758
1014,1813,1813,1,0.000691296998411417,0.0006912989774718881,0.0001437640021322295,11246,4.27603006362915,4.276020050048828,0.007999209687113762,2.0054500102996826,2.0045299530029297,2.004539966583252,0.008340369910001755,1310,4.908299922943115,4.908299922943115,1,6,0,0,0,0,0.9966149926185608,0.9932309985160828,0,0,0.002707279985770583,1,1801,1763,1801,171.88299560546875,171.88299560546875,0,adder_dcop_16.mtx,-6994321416423821280
1015,1813,1813,1,0.15926000475883484,0.15922899544239044,0.19950300455093384,11239,23.235200881958008,23.235200881958008,0.02152870036661625,29.86750030517578,29.900400161743164,29.88249969482422,0.0576338991522789,1310,44.38970184326172,44.38970184326172,1,6,0,0,0,0,0.9956240057945251,0.9912469983100891,0,0,0.024484099820256233,1,1801,1763,1801,312.1820068359375,312.1820068359375,0,adder_dcop_09.mtx,-2903857036296621606
1016,1220,1220,1,0.16860100626945496,0.21295799314975739,0.2480189949274063,5888,29.949800491333008,27.587299346923828,11.659099578857422,22.974700927734375,22.974700927734375,22.974700927734375,11.270999908447266,36,348.2969970703125,348.2969970703125,1,4,0,0,0,0,0.9800699949264526,0.9601389765739441,0,0,0.2854889929294586,1,1136,864,864,185.57000732421875,185.57000732421875,0,fpga_dcop_09.mtx,626899094508111666
1017,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25869.30078125,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.9975690245628357,0.9951369762420654,0,0,30362.0,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_16.mtx,-9111390132243768092
1018,1220,1220,1,0.005755479913204908,0.005755479913204908,0.06847520172595978,5892,18.808399200439453,18.808399200439453,0.00012590800179168582,5.730140209197998,5.730140209197998,5.730140209197998,9.77926974883303e-05,36,314.531005859375,314.531005859375,1,4,0,0,0,0,1.0,0.9999989867210388,0,0,0.2578119933605194,1,1136,864,864,77.12129974365234,77.12129974365234,0,fpga_dcop_28.mtx,-3931926260806869261
1019,1220,1220,1,0.005749930161982775,0.005749930161982775,0.06847040355205536,5892,18.80820083618164,18.80820083618164,6.44272004137747e-05,5.727270126342773,5.727270126342773,5.727270126342773,5.580269862548448e-05,36,314.52801513671875,314.52801513671875,1,4,0,0,0,0,1.0,1.0,0,0,0.25780999660491943,1,1136,864,864,77.12000274658203,77.12000274658203,0,fpga_dcop_35.mtx,-7482955531904557828
1020,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25926.099609375,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.9975529909133911,0.9951059818267822,0,0,30362.0,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_14.mtx,-4756409366490224524
1021,1220,1220,1,0.005749930161982775,0.005749930161982775,0.06847040355205536,5892,18.80820083618164,18.80820083618164,8.183499630831648e-06,5.727270126342773,5.727270126342773,5.727270126342773,3.038509930775035e-06,36,314.52801513671875,314.52801513671875,1,4,0,0,0,0,1.0,1.0,0,0,0.25780999660491943,1,1136,864,864,77.12000274658203,77.12000274658203,0,fpga_dcop_50.mtx,-992628848335545771
1022,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25941.69921875,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.9975489974021912,0.9950969815254211,0,0,30362.0,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_13.mtx,5950680442917314477
1023,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25945.30078125,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.9975469708442688,0.9950940012931824,0,0,30362.099609375,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_12.mtx,-8669858936129363777
1024,19366,19366,1,162779.0,148310.0,18622300.0,76787,725858.0,685297.0,239245.0,70683.1015625,76400.0,73541.5,24513.5,9,31658700.0,31658700.0,1,3,5,1,0,0,0.8334010243415833,0.6668030023574829,2,2,1634.760009765625,2,19366,18605,0,16.289899826049805,16.36720085144043,0,bodyy6.mtx,-783527682329587083
1025,1813,1813,1,0.0006650409777648747,0.0006650440045632422,0.00011754300066968426,11245,4.27023983001709,4.27023983001709,0.00370513997040689,1.904579997062683,1.911870002746582,1.9082200527191162,0.004911819938570261,1310,4.762509822845459,4.762509822845459,1,6,0,0,0,0,0.9987189769744873,0.9974390268325806,0,0,0.00262687006033957,1,1801,1763,1801,215.6510009765625,215.6510009765625,0,adder_dcop_19.mtx,5176649610322754399
1026,1220,1220,1,0.005749930161982775,0.005749930161982775,0.06847040355205536,5892,18.80820083618164,18.80820083618164,8.183499630831648e-06,5.727270126342773,5.727270126342773,5.727270126342773,3.038509930775035e-06,36,314.52801513671875,314.52801513671875,1,4,0,0,0,0,1.0,1.0,0,0,0.25780999660491943,1,1136,864,864,77.12000274658203,77.12000274658203,0,fpga_dcop_44.mtx,-6609091354605060233
1027,1813,1813,1,0.0007468039984814823,0.0007468090043403208,0.0002111810026690364,11245,4.290900230407715,4.29088020324707,0.014965999871492386,2.1878299713134766,2.1904098987579346,2.188730001449585,0.03691549971699715,1310,5.318910121917725,5.318910121917725,1,6,0,0,0,0,0.9921169877052307,0.9842339754104614,0,0,0.00293375994078815,1,1801,1763,1801,245.66299438476562,245.66299438476562,0,adder_dcop_13.mtx,6638032615009229288
1028,289,289,1,0.03747300058603287,0.034221600741147995,0.186599999666214,833,50.21950149536133,48.969398498535156,11.135499954223633,4.0,5.0,4.0,1.0,5,801.0009765625,801.0009765625,1,2,1,1,0,0,0.8789029717445374,0.7578049898147583,2,2,2.771630048751831,2,289,281,0,6.602059841156006,6.602059841156006,0,mesh3em5.mtx,6846319010715747621
1029,1,1,1,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,1,1,0,1,1,1.0,1.0,2,2,1.0,2,1,0,0,0.0,0.0,1,mesh3em5_coord.mtx,-8691239130440837404
1030,1,1,1,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,1,1,0,1,1,1.0,1.0,2,2,1.0,2,1,0,0,0.0,0.0,1,mesh3e1_coord.mtx,-2229589134954435993
1031,289,289,1,0.09843660145998001,0.09226039797067642,0.7463989853858948,833,81.71289825439453,80.18099975585938,15.748000144958496,7.0,9.0,7.0,2.0,5,1313.0,1313.0,1,2,1,1,0,0,0.8597260117530823,0.7194520235061646,2,2,4.54325008392334,2,289,281,0,0.7781509757041931,0.7781509757041931,0,mesh3e1.mtx,3467042766605155459
1032,48,48,1,0.7728400230407715,0.7115309834480286,1.0793499946594238,177,33.79930114746094,33.26169967651367,6.004260063171387,8.688190460205078,10.93690013885498,8.452659606933594,2.484220027923584,7,221.10400390625,221.10400390625,1,3,2,1,0,0,0.8593360185623169,0.7186729907989502,2,2,4.606339931488037,2,48,47,0,1.985200047492981,2.064919948577881,0,mesh1e1.mtx,2897004865756914918
1033,48,48,1,0.6014009714126587,0.5703030228614807,0.7172279953956604,177,24.280099868774414,23.886199951171875,4.355889797210693,7.322879791259766,8.077249526977539,7.437170028686523,2.1457200050354004,7,157.5540008544922,157.5540008544922,1,3,2,1,0,0,0.8710100054740906,0.7420210242271423,2,2,3.282370090484619,2,48,47,0,3.3249099254608154,3.4112699031829834,0,mesh1em6.mtx,-8652947536180476757
1034,306,306,1,113.83100128173828,82.94539642333984,343.60699462890625,1162,423.625,394.31201171875,154.83999633789062,226.7830047607422,292.64898681640625,219.73699951171875,72.91220092773438,7,2840.25,2840.25,1,3,4,1,0,0,0.8457499742507935,0.6915000081062317,2,2,9.281869888305664,2,306,285,0,7.695529937744141,7.558919906616211,0,mesh2em5.mtx,-6628319459449255348
1035,48,48,1,11.694000244140625,10.945500373840332,26.979900360107422,177,82.67659759521484,79.60179901123047,22.337900161743164,31.71660041809082,36.42380142211914,32.97890090942383,10.659600257873535,7,466.9440002441406,466.9440002441406,1,3,2,1,0,0,0.8451600074768066,0.6903210282325745,2,2,9.727999687194824,2,48,47,0,2.051300048828125,2.1003201007843018,0,mesh1em1.mtx,6851688590828839316
1036,1813,1813,1,0.0006734849885106087,0.0006734870257787406,0.00012608499673660845,11246,4.272140026092529,4.272130012512207,0.007485830225050449,1.9392600059509277,1.9438899755477905,1.9415500164031982,0.006339259911328554,1310,4.84207010269165,4.84207010269165,1,6,0,0,0,0,0.9976000189781189,0.9951990246772766,0,0,0.0026707500219345093,1,1801,1763,1801,236.88800048828125,236.88800048828125,0,adder_dcop_17.mtx,2436112648267173715
1037,10,10,0,8.100000381469727,8.100000381469727,9.0,1,10.0,10.0,0.0,10.0,10.0,10.0,0.0,1,10.0,10.0,0,0,1,1,1,1,1.0,1.0,1,1,1.0,1,1,0,0,0.0,0.0,1,bodyy4_coord.mtx,-4234477860934741130
1038,17546,17546,1,19.057300567626953,17.92729949951172,2756.7900390625,69548,9062.2001953125,8579.349609375,2918.60009765625,744.1519775390625,783.1619873046875,763.656982421875,254.218994140625,8,541578.0,541578.0,1,3,4,1,0,0,0.8369719982147217,0.6739450097084045,2,2,30.866199493408203,2,17546,16818,0,18.803499221801758,18.562700271606445,0,bodyy4.mtx,-2392360623661409602
1039,430,430,1,4660510208.0,4660510208.0,19190999040.0,1544,4138860.0,4138780.0,25661.30078125,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13057200.0,13057200.0,1,3,4,0,0,0,0.9976180195808411,0.9952359795570374,0,0,30365.5,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_06.mtx,-4652319878921087853
1040,18589,18589,1,1743.260009765625,1613.510009765625,223110.0,73721,79357.703125,74992.3984375,25957.30078125,7245.72998046875,7729.16015625,7487.43994140625,2495.47998046875,8,3862770.0,3862770.0,1,3,4,1,0,0,0.8338689804077148,0.6677380204200745,2,2,207.79800415039062,2,18589,17831,0,14.530200004577637,14.599599838256836,0,bodyy5.mtx,-3240151003182614
1041,10,10,0,8.100000381469727,8.100000381469727,9.0,1,10.0,10.0,0.0,10.0,10.0,10.0,0.0,1,10.0,10.0,0,0,1,1,1,1,1.0,1.0,1,1,1.0,1,1,0,0,0.0,0.0,1,bodyy5_coord.mtx,8947807009472850841
1042,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138960.0,4138830.0,32974.5,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055900.0,13055900.0,1,3,4,0,0,0,0.9962049722671509,0.9924110174179077,0,0,30362.5,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_05.mtx,-1097512929827678264
